customer_id,last_purchase,frequency,monetary,recency,R,F,M,rfm_score,rfm_total,segment
b878f864-5eb7-47ae-8785-7e8442c3a293,2017-07-12,2,823.7800000000001,416,1,3,4,134,8,At Risk
b88714d1-689d-4865-87a6-16ce6abf8fe2,2017-11-19,1,51.76,286,2,2,1,221,5,Need Attention
b8880ad2-7ae8-4cca-9ad6-7775126003a6,2018-08-31,2,181.27,1,5,3,2,532,10,Loyal Customers
b891c3a0-e0d5-4fb5-8b41-d533862c7659,2018-08-05,6,1193.3,27,5,5,5,555,15,Champions
b892244f-4c70-4317-b73a-d2f0efd275dc,2017-11-17,2,125.91,288,2,3,1,231,6,Loyal Customers
b8a40ee4-a8e2-428d-a20c-a2251e576adc,2018-02-28,3,655.4,185,3,4,4,344,11,Loyal Customers
b8b96dc1-ba27-4d97-a80a-0a277375bdb1,2018-05-10,1,93.53,114,4,2,1,421,7,Potential Loyalists
b8ba5c8c-5c07-43eb-a2ed-909b4a0c19c0,2017-03-06,1,162.45,544,1,2,2,122,5,At Risk
b8bb12a3-9c30-4779-b238-f64e4698ba73,2018-01-02,2,310.63,242,2,3,3,233,8,Loyal Customers
b8c7674c-9987-4629-8fca-d3d03f56a01c,2018-06-07,1,192.09,86,4,2,2,422,8,Potential Loyalists
b8c8ece2-71e3-475f-8e03-a8f4d6e4f099,2017-09-22,3,1320.31,344,1,4,5,145,10,At Risk
b8cdab74-ffd0-4375-be37-ba49e1f390c2,2017-06-28,1,79.35,430,1,2,1,121,4,At Risk
b8d91f10-99cc-4dfc-891c-fd7736b9aa5b,2018-06-06,1,45.58,87,4,2,1,421,7,Potential Loyalists
b8df29bc-259d-401f-84eb-a2f5eeb091f0,2017-10-20,2,866.1600000000001,316,1,3,4,134,8,At Risk
b8e087f3-8817-4ac9-8792-e04144f7db13,2018-06-24,1,118.52,69,4,2,1,421,7,Potential Loyalists
b8e0cef8-22d7-450c-835d-08841c3981ca,2017-06-30,1,191.9,428,1,2,2,122,5,At Risk
b8ed0a60-fca4-4db9-aabc-fcc5d579526a,2017-10-24,2,286.49,312,1,3,2,132,6,At Risk
b8f13d0f-4572-4e1e-9c93-25d72c3534a3,2017-11-06,1,64.0,299,1,2,1,121,4,At Risk
b8f49e16-41e5-40b5-92b4-259afdabd548,2018-05-03,1,43.36,121,4,2,1,421,7,Potential Loyalists
b8f58813-68ac-4cc0-bee7-4145ed0387dc,2018-07-24,6,1611.97,39,5,5,5,555,15,Champions
b8f658c6-100c-4601-855e-338974b575b2,2018-08-23,5,845.09,9,5,5,4,554,14,Champions
b8f67510-7f10-4371-89e0-6c00139e07e5,2018-01-02,3,755.63,242,2,4,4,244,10,Loyal Customers
b8fb9272-f3eb-452e-9028-771b8bdea051,2018-08-04,2,974.41,28,5,3,4,534,12,Loyal Customers
b904298c-c325-421d-a4ad-98cd8bbd7c39,2017-07-05,1,71.79,423,1,2,1,121,4,At Risk
b90709e3-ebd9-4599-af03-c03a0e5532d2,2018-04-18,1,281.46,136,3,2,2,322,7,Potential Loyalists
b90ae89f-d0c5-478e-bf2e-a7cd136b5dde,2018-07-16,1,525.2,47,5,2,3,523,10,Potential Loyalists
b910ae42-e49b-4360-b549-34668b6d787c,2018-01-29,2,338.32000000000005,215,2,3,3,233,8,Loyal Customers
b9115dd8-a91a-4659-a169-cb85230516f9,2018-02-18,2,132.76,195,3,3,1,331,7,Loyal Customers
b9128cc5-bc12-400b-8a6b-cd229d797cc7,2018-01-02,1,750.84,242,2,2,4,224,8,Need Attention
b91341e6-d293-463d-a04a-161f518437cc,2018-05-19,2,147.02,105,4,3,2,432,9,Loyal Customers
b91bbbf7-9bd4-4fe9-ae24-ea30a5275026,2018-01-21,1,89.66,223,2,2,1,221,5,Need Attention
b91dd0ee-1c16-4dbf-a30f-1ac2d3a0494b,2018-02-01,1,232.48,212,2,2,2,222,6,Need Attention
b9209ef3-f1e5-444b-bb4c-b7bb1cf7a9b9,2017-11-23,1,56.48,282,2,2,1,221,5,Need Attention
b9218194-6eb1-4ec9-9111-d47668329240,2018-02-26,1,1407.75,187,3,2,5,325,10,Potential Loyalists
b922632d-a17f-4a74-b086-d004ce7b2b15,2018-03-17,1,68.03,168,3,2,1,321,6,Potential Loyalists
b9243f32-e27f-4cf4-b26e-34aef4bfa5c6,2017-10-10,2,258.99,326,1,3,2,132,6,At Risk
b925a5fd-1beb-42f4-b5ae-cc90e2e6aec8,2017-06-11,1,44.8,447,1,2,1,121,4,At Risk
b929acf4-119a-4fd0-b16d-44602053f922,2017-07-16,1,389.72,412,1,2,3,123,6,At Risk
b92ae71b-41ad-4879-bc7c-c906d4e873dd,2018-06-25,1,477.0,68,4,2,3,423,9,Potential Loyalists
b92fea7a-000e-45da-a561-137d9cd3f342,2017-09-28,1,176.36,338,1,2,2,122,5,At Risk
b93a80e4-fb09-40dd-93e6-d1320118bfa5,2017-10-15,5,820.59,321,1,5,4,154,10,At Risk
b9404dee-6f0f-4ae6-8f25-fa3f5e77c8de,2018-05-04,5,942.12,120,4,5,4,454,13,Champions
b9458217-dfc0-45d3-a324-3d103d99f73d,2018-02-15,2,470.93,198,3,3,3,333,9,Loyal Customers
b94a15b1-83eb-45c5-8eca-86e12b8fd2e1,2018-06-04,11,3544.91,89,4,5,5,455,14,Champions
b9580e38-4911-4756-9e58-f887a4940de8,2017-11-11,5,329.90000000000003,294,2,5,3,253,10,Loyal Customers
b95d4eaf-d1a8-45c7-aefa-e7a15701cd59,2018-03-20,1,71.0,165,3,2,1,321,6,Potential Loyalists
b95d638c-7f8a-461a-ab15-d0ee0bd364aa,2018-02-14,4,722.26,199,3,5,4,354,12,Loyal Customers
b9605c0f-6225-43b4-b187-0c36d1b8c7d9,2018-01-10,2,453.02,234,2,3,3,233,8,Loyal Customers
b9630601-41cd-4027-80b8-e854d8a349fa,2017-08-19,2,246.76,378,1,3,2,132,6,At Risk
b96b3190-4927-4bc9-95db-4cd3c66e6f7b,2017-10-28,3,1492.1599999999999,308,1,4,5,145,10,At Risk
b9830c46-00a5-4fb2-b19f-40f0c261223f,2018-07-08,4,2350.09,55,5,5,5,555,15,Champions
b98a1f85-150b-4e96-9890-28d81b7e9128,2018-07-24,1,103.05,39,5,2,1,521,8,Potential Loyalists
b9936d0a-74fa-4aa8-9777-5d4a383fdf8d,2018-06-14,7,898.18,79,4,5,4,454,13,Champions
b99c9468-8c8f-4c1e-906d-2db7945a26a5,2018-07-12,2,151.09,51,5,3,2,532,10,Loyal Customers
b99fe3f1-e485-44ab-ade3-f749592111a2,2018-06-29,10,2838.2400000000002,64,4,5,5,455,14,Champions
b9a303b4-a871-4627-b03c-c2c38cda65cb,2017-11-04,2,68.11,301,1,3,1,131,5,At Risk
b9a39347-154d-42ea-8768-e8fc57e9f2d7,2017-12-24,4,766.1800000000001,251,2,5,4,254,11,Loyal Customers
b9a7a8be-752a-4af1-90d5-df19ff1aee70,2018-08-04,4,1216.31,28,5,5,5,555,15,Champions
b9a8dbe5-bf93-4c2d-b9c4-a0fb828dc2e1,2018-05-20,5,987.45,104,4,5,4,454,13,Champions
b9abb65b-61f8-4a61-8bf9-f15432c65af1,2017-08-25,2,486.65000000000003,372,1,3,3,133,7,At Risk
b9bbd3f2-ceea-4799-9c1e-58ec35f84d3f,2017-06-08,2,139.29000000000002,450,1,3,1,131,5,At Risk
b9c2f322-4c31-49f5-8d38-692d69b2ca37,2018-08-20,3,512.11,12,5,4,3,543,12,Champions
b9cbfd35-631a-41e0-a43c-7bfe5b099652,2018-03-16,2,589.3499999999999,169,3,3,4,334,10,Loyal Customers
b9ce5a60-dcf2-4ea0-9bfa-49d1a14ad38a,2018-06-21,4,1090.6399999999999,72,4,5,5,455,14,Champions
b9d09a12-0707-47c8-aa1f-4c74c3c1218c,2018-04-05,3,465.32,149,3,4,3,343,10,Loyal Customers
b9d14f29-97bc-4d92-8c41-a737b0dfba50,2018-02-18,3,181.46,195,3,4,2,342,9,Loyal Customers
b9d42e9e-e01f-457e-9645-2bdb1b95fffd,2018-04-19,5,1328.08,135,3,5,5,355,13,Loyal Customers
b9de6183-6afb-41b7-9bc6-9e884475ec55,2018-06-16,6,730.9300000000001,77,4,5,4,454,13,Champions
b9ed3548-c46c-4733-aeda-9afdaab39b89,2018-08-27,2,1598.03,5,5,3,5,535,13,Loyal Customers
b9ef81a5-2984-45e0-bb21-6f1f9ad74f82,2018-06-01,5,1358.41,92,4,5,5,455,14,Champions
b9f33236-dbf4-4a82-906f-8e24dcb2cabb,2018-01-14,1,71.27,230,2,2,1,221,5,Need Attention
b9f6b3f2-735f-4c4a-b95a-6fb8a036b8d0,2018-04-01,4,1345.94,153,3,5,5,355,13,Loyal Customers
ba072afe-169a-4bd3-bd47-c6a9907d09df,2018-01-03,2,129.81,241,2,3,1,231,6,Loyal Customers
ba092c07-c555-49eb-96e9-b255445baac7,2017-12-30,1,50.87,245,2,2,1,221,5,Need Attention
ba141aba-ee15-4a0f-ab7c-1b7c4256affc,2018-03-20,7,1167.79,165,3,5,5,355,13,Loyal Customers
ba1adeea-de0d-47e5-91f5-7aa43fb73aea,2018-01-06,4,686.4300000000001,238,2,5,4,254,11,Loyal Customers
ba28a36f-596c-4349-b5d1-d9a9c0263eb7,2018-06-23,5,482.77,70,4,5,3,453,12,Champions
ba40617c-3f42-43cd-b09f-c5aed7b98d4e,2018-02-28,1,171.89,185,3,2,2,322,7,Potential Loyalists
ba40cf71-9dd5-4384-bf70-6755f1b66a41,2018-05-12,5,733.0799999999999,112,4,5,4,454,13,Champions
ba4704dc-cbfd-4795-9d17-e1719ca8f0d2,2018-02-14,2,596.48,199,3,3,4,334,10,Loyal Customers
ba47fe0a-24e5-45cb-862d-700fcb36cc7f,2018-03-05,3,303.96,180,3,4,2,342,9,Loyal Customers
ba4ab749-a7bd-4ee4-9ee6-3d9f1004002f,2018-03-20,4,613.25,165,3,5,4,354,12,Loyal Customers
ba4c3616-d826-408a-94ae-ec9603bac31e,2018-02-20,2,609.38,193,3,3,4,334,10,Loyal Customers
ba568070-e800-4f7a-9646-7d3298c37855,2018-02-16,1,39.22,197,3,2,1,321,6,Potential Loyalists
ba5759e7-d814-4150-917c-1b5daa263dbe,2018-06-08,6,1738.56,85,4,5,5,455,14,Champions
ba5a54fa-7d41-42d4-a26a-8bbc0d4d8b44,2018-02-23,1,77.89,190,3,2,1,321,6,Potential Loyalists
ba658ff2-671e-4213-adec-61ed84886f82,2018-08-15,4,663.46,17,5,5,4,554,14,Champions
ba79d317-3367-4d27-8b74-3ffdff6d4641,2018-07-31,3,681.62,32,5,4,4,544,13,Champions
ba7a21f8-8d09-4ac7-8560-5b3a2875089f,2018-08-19,4,917.6800000000001,13,5,5,4,554,14,Champions
ba7ae27c-9f54-47e2-ae14-714542862744,2017-06-24,1,1024.74,434,1,2,5,125,8,At Risk
ba87f26f-3575-42fc-9198-74f9c16d9735,2018-05-25,3,822.39,99,4,4,4,444,12,Champions
ba8cced5-6144-40b1-a779-e6dcf922218a,2018-01-16,1,170.45,228,2,2,2,222,6,Need Attention
ba8d7bb1-6f31-429d-be9e-be449e758546,2017-10-20,1,869.52,316,1,2,4,124,7,At Risk
ba9078da-3db2-4fa6-90c0-1275db76d248,2018-08-01,2,1127.23,31,5,3,5,535,13,Loyal Customers
ba9346db-6090-4a0f-bb9e-81b21695afe2,2018-07-28,4,1548.54,35,5,5,5,555,15,Champions
bab1009f-4953-4e91-b70a-2659e6d276a2,2018-07-15,10,1227.23,48,5,5,5,555,15,Champions
bab85736-7f98-4fa5-94f4-77d6a931a439,2018-05-28,1,160.16,96,4,2,2,422,8,Potential Loyalists
babc7873-79ce-4f62-a857-674c4ef9e4b5,2018-08-05,5,1295.84,27,5,5,5,555,15,Champions
babe7c7f-8670-4e6c-8908-47aaa7d78c88,2017-12-23,3,221.9,252,2,4,2,242,8,Loyal Customers
bacc5dc2-8196-430b-9f83-ee93e6b34d0f,2018-01-29,2,372.94,215,2,3,3,233,8,Loyal Customers
bad156cc-0cea-4559-93f0-d47c54624551,2018-08-17,2,287.01,15,5,3,2,532,10,Loyal Customers
bad40f0b-f1cd-4dc5-ac42-7672c3457a75,2018-03-28,3,237.54,157,3,4,2,342,9,Loyal Customers
bad440ca-dca5-4bc0-af76-786577ada9a3,2018-05-31,8,1922.08,93,4,5,5,455,14,Champions
bad631e9-41ac-4fb1-bc5a-6fe83505f441,2018-04-13,5,731.59,141,3,5,4,354,12,Loyal Customers
badae6a9-b18a-425d-934c-e2d00b11ecb9,2017-11-18,4,372.31,287,2,5,3,253,10,Loyal Customers
badd68c4-e402-44ad-8ee9-49518cb0a689,2018-06-17,7,789.03,76,4,5,4,454,13,Champions
bae1da16-45d9-4da7-9786-505f27e190ec,2017-10-08,1,90.93,328,1,2,1,121,4,At Risk
baeb10d0-9731-4d9a-9075-2ac7e5107d0e,2018-05-31,2,113.35,93,4,3,1,431,8,Loyal Customers
baf264f9-df41-4a70-8e5a-b6f4ef05896e,2017-06-17,1,445.96,441,1,2,3,123,6,At Risk
bafb57d1-2b98-433c-b87b-577e3c705fe4,2017-11-28,2,181.18,277,2,3,2,232,7,Loyal Customers
bb0039b9-f2c6-4224-ac2a-e82b8cc48ed3,2018-06-20,2,594.73,73,4,3,4,434,11,Loyal Customers
bb05c421-f09a-4729-b424-64cbf836826c,2017-12-20,3,231.49,255,2,4,2,242,8,Loyal Customers
bb165e43-8764-4e75-a6a0-135a8882c02f,2018-07-23,1,158.78,40,5,2,2,522,9,Potential Loyalists
bb1fade1-2b27-4724-9d55-83ddde4e2b5f,2017-09-19,3,1117.35,347,1,4,5,145,10,At Risk
bb3ac5d4-cc68-4f29-86c6-a00a8b687d01,2018-08-31,5,546.3299999999999,1,5,5,3,553,13,Champions
bb3b58d2-c577-4474-b7a6-82f23f518f66,2018-01-31,5,980.64,213,2,5,4,254,11,Loyal Customers
bb3b769f-99b0-41ae-b7fa-0cdc9a6bd983,2018-03-14,2,157.45999999999998,171,3,3,2,332,8,Loyal Customers
bb3d0387-85c9-40e8-b9aa-39c5d0a34db0,2018-04-30,6,572.1600000000001,124,4,5,4,454,13,Champions
bb4152e2-6f60-4397-8929-fe989092376a,2018-03-31,4,864.22,154,3,5,4,354,12,Loyal Customers
bb4f976f-174d-4930-b42c-03fab2c2494d,2018-02-28,4,604.8,185,3,5,4,354,12,Loyal Customers
bb5054c0-6f88-4f23-8182-27a9b9a3e579,2018-06-09,9,4645.01,84,4,5,5,455,14,Champions
bb53261a-23b6-4f5a-9608-141df7a77b12,2018-03-01,2,616.1600000000001,184,3,3,4,334,10,Loyal Customers
bb5c0eff-3ed9-499c-bfdd-7a8fcc48dd4c,2017-11-17,2,784.0899999999999,288,2,3,4,234,9,Loyal Customers
bb5c4000-d2cd-46f8-bef4-7047a49417fa,2018-05-13,5,1204.11,111,4,5,5,455,14,Champions
bb601e77-44cb-4d34-a291-841825036752,2018-01-17,2,651.96,227,2,3,4,234,9,Loyal Customers
bb683d6e-ba26-48ac-9056-2f1ca09a8706,2018-05-06,2,852.24,118,4,3,4,434,11,Loyal Customers
bb6fd784-cb75-4be2-8f55-a409fc941e1d,2018-04-30,6,707.55,124,4,5,4,454,13,Champions
bb763f32-2d92-4aa3-beb9-8fdc07104460,2018-05-04,4,255.04,120,4,5,2,452,11,Champions
bb89c9eb-16dc-419b-b532-1892cac0bddb,2018-01-20,3,612.4,224,2,4,4,244,10,Loyal Customers
bb93f408-0cc5-43e4-8798-d0e665479d57,2017-06-23,2,308.12,435,1,3,3,133,7,At Risk
bb9569d0-2e05-4df9-81bd-95b3d9c0284f,2018-02-05,3,719.74,208,2,4,4,244,10,Loyal Customers
bb95899f-f509-4293-babb-5ea6a62bfbd9,2018-04-12,3,300.44,142,3,4,2,342,9,Loyal Customers
bb97cfaf-3044-40ce-b816-1947c2fc1dbc,2018-03-15,3,996.46,170,3,4,5,345,12,Loyal Customers
bb9812ae-4a6d-4753-bf80-7a673430c826,2017-06-21,1,749.5,437,1,2,4,124,7,At Risk
bb982573-e938-42b2-9f4b-8a3afb0565dc,2018-07-02,2,135.35,61,5,3,1,531,9,Loyal Customers
bba2de94-fd22-4327-996d-1288850c608e,2017-11-11,2,460.42,294,2,3,3,233,8,Loyal Customers
bba30718-212a-4d62-a24c-7cf080a2fab3,2018-07-21,7,3093.81,42,5,5,5,555,15,Champions
bbaaf0ff-26ff-41a1-bddc-6be499a0ecb8,2017-09-10,2,524.77,356,1,3,3,133,7,At Risk
bbadb0b4-7f98-4e50-820a-238ee7ace7b4,2017-11-29,1,780.24,276,2,2,4,224,8,Need Attention
bbb18743-353d-46fa-89ce-d8bcc23146a7,2018-02-23,2,599.54,190,3,3,4,334,10,Loyal Customers
bbc82dce-3b0d-4c56-b225-9bd1982912e4,2018-02-07,2,113.31,206,2,3,1,231,6,Loyal Customers
bbd0d8e5-1b85-49df-a803-b45f203e700a,2018-01-16,1,60.65,228,2,2,1,221,5,Need Attention
bbd94fcd-547f-481c-bbb2-7820cc8db78b,2018-02-23,3,388.44,190,3,4,3,343,10,Loyal Customers
bbdaaa51-c754-41bc-a4e5-0a24cccb27ae,2018-06-04,7,615.3499999999999,89,4,5,4,454,13,Champions
bbe03ca0-76e7-40f5-82cc-ab4333a4b732,2017-11-18,2,327.01,287,2,3,3,233,8,Loyal Customers
bbe05263-cb6f-4894-b8c2-d4891deab878,2017-12-14,2,919.46,261,2,3,4,234,9,Loyal Customers
bbe12c5b-8a3e-4543-8237-8efa237cd814,2018-04-08,5,1155.87,146,3,5,5,355,13,Loyal Customers
bbe1b482-5845-4067-89bf-52a206f25c65,2018-04-06,1,63.51,148,3,2,1,321,6,Potential Loyalists
bbe86741-36f8-490c-bde3-42f761ef2958,2018-08-07,1,339.56,25,5,2,3,523,10,Potential Loyalists
bbf3e75e-44da-423c-83e4-b15dedfa2023,2018-05-22,2,121.53999999999999,102,4,3,1,431,8,Loyal Customers
bbf5214c-6bd4-4752-8037-f0dfa327187f,2017-12-05,6,1625.06,270,2,5,5,255,12,Loyal Customers
bc012902-0295-4874-ba3c-0a6546bc8804,2017-10-24,2,282.56,312,1,3,2,132,6,At Risk
bc066737-3693-4f8b-ab47-3894fbc618a1,2018-02-28,3,388.51,185,3,4,3,343,10,Loyal Customers
bc1b0010-3e1a-415b-8779-c0c5f74bcd09,2017-11-23,2,230.60000000000002,282,2,3,2,232,7,Loyal Customers
bc1c61b4-fb7a-4f84-9d30-782760f6e4a8,2018-02-28,3,318.46000000000004,185,3,4,3,343,10,Loyal Customers
bc246f78-59d9-469b-9ff5-e26034b4fcb4,2018-06-15,2,344.0,78,4,3,3,433,10,Loyal Customers
bc261877-ba48-4797-83fa-577529e23e6f,2018-06-20,4,1376.54,73,4,5,5,455,14,Champions
bc2ceb2c-567d-40b5-a3f3-ff284449f0b3,2018-06-07,5,1949.81,86,4,5,5,455,14,Champions
bc312fab-f9cb-4a28-a6c8-bafd3132bea6,2018-08-16,2,2357.7000000000003,16,5,3,5,535,13,Loyal Customers
bc489cb7-8ee4-42c9-933f-9c8803d02909,2017-06-22,2,596.66,436,1,3,4,134,8,At Risk
bc4f0ede-a76d-478c-9bcb-b040c7cd9f19,2017-10-08,2,539.8299999999999,328,1,3,3,133,7,At Risk
bc4f7099-a6cc-465a-8766-52ad90420726,2018-08-31,2,177.62,1,5,3,2,532,10,Loyal Customers
bc58e11a-745b-43ca-a1dd-55054a2b4b49,2018-02-27,4,1868.35,186,3,5,5,355,13,Loyal Customers
bc591c0d-a9af-484f-ad81-c12dc1382674,2017-10-24,6,1335.81,312,1,5,5,155,11,At Risk
bc671d91-e1ff-4372-beda-03f9d460ed71,2018-01-17,4,1677.05,227,2,5,5,255,12,Loyal Customers
bc7a6ed0-0602-4877-b169-d6697c678788,2018-08-25,6,535.46,7,5,5,3,553,13,Champions
bc817006-7aa0-450d-8e94-bfbc6713af34,2017-11-23,2,1709.71,282,2,3,5,235,10,Loyal Customers
bc855dab-77aa-441b-ab1b-3fe25cfbc221,2018-07-26,6,1504.22,37,5,5,5,555,15,Champions
bc85b144-6f85-4d96-9369-6b5eb5ebc218,2018-02-09,1,42.79,204,2,2,1,221,5,Need Attention
bc88b67a-3207-4b43-870c-82e184fb12a6,2017-10-10,4,735.02,326,1,5,4,154,10,At Risk
bc8c706e-3803-481f-a51e-c867565fdf53,2017-10-04,2,108.66,332,1,3,1,131,5,At Risk
bc9920c0-19aa-4db2-8fde-f6782a48d27a,2018-06-11,3,523.8499999999999,82,4,4,3,443,11,Champions
bc9b4054-a77e-4942-a8f5-a90cfe2b5d87,2018-02-26,2,546.24,187,3,3,3,333,9,Loyal Customers
bca0e954-e1bf-4ebe-aa1d-51db3aa16492,2018-05-01,2,262.61,123,4,3,2,432,9,Loyal Customers
bca2a641-3d12-4a6a-857e-40ac806d7d9b,2018-03-13,2,321.27,172,3,3,3,333,9,Loyal Customers
bca85dca-d11a-43d3-97a8-332b454cfe89,2018-02-24,2,410.28,189,3,3,3,333,9,Loyal Customers
bcb4aa9a-3fb2-4d97-9335-d38a46a44b39,2017-06-22,1,203.64,436,1,2,2,122,5,At Risk
bcbb3dc5-3e94-41fa-afc8-1a777d032920,2018-04-19,2,179.95,135,3,3,2,332,8,Loyal Customers
bcc29597-cfa5-4635-8f6c-94d8e9ce9c2e,2017-12-21,4,1537.68,254,2,5,5,255,12,Loyal Customers
bcc751b8-9528-4a8c-9323-b1a3b086cde8,2018-04-06,10,4521.46,148,3,5,5,355,13,Loyal Customers
bcdc787c-f6cd-437b-ba5b-844485de5db2,2018-03-08,2,520.23,177,3,3,3,333,9,Loyal Customers
bce04460-77ca-402e-8b34-63277327d940,2018-06-11,5,1201.51,82,4,5,5,455,14,Champions
bce8899f-02c3-4fa2-96c7-7d612dcd4d56,2018-01-13,5,1503.54,231,2,5,5,255,12,Loyal Customers
bcf04b32-8a14-4baf-acf9-a4a39ba1a835,2018-08-05,2,338.02,27,5,3,3,533,11,Loyal Customers
bcf14453-1b8f-49e2-8960-33e08e9a8f54,2018-05-03,4,976.33,121,4,5,4,454,13,Champions
bcf2fc40-095d-42a5-99ff-1f9bedb93624,2018-06-07,4,1383.98,86,4,5,5,455,14,Champions
bcfe0924-bc14-4550-8a54-4f17181adf3b,2017-10-10,2,185.17000000000002,326,1,3,2,132,6,At Risk
bd2312d1-721b-496d-ad32-5c1a554fd441,2018-06-12,1,35.66,81,4,2,1,421,7,Potential Loyalists
bd2885d3-72e5-4839-af54-2c85ec91917c,2018-03-11,3,687.83,174,3,4,4,344,11,Loyal Customers
bd2b9e18-7187-4e84-b431-f9cd6f6efeb0,2018-08-25,3,412.55999999999995,7,5,4,3,543,12,Champions
bd32b303-ddfb-4623-8660-a0f3494f5206,2018-07-19,2,170.05,44,5,3,2,532,10,Loyal Customers
bd362590-e145-4f34-be54-ae8d3444b724,2017-02-12,1,377.06,566,1,2,3,123,6,At Risk
bd3caee9-7fbe-4a7c-af4f-260cfb6a85ae,2017-11-13,1,148.27,292,2,2,2,222,6,Need Attention
bd457b38-d0c1-4528-9823-3749652e7546,2017-10-24,2,404.98,312,1,3,3,133,7,At Risk
bd472ee6-5d8d-4624-b087-944a887d6672,2018-08-07,5,768.5699999999999,25,5,5,4,554,14,Champions
bd48a8e0-9e47-43ec-909b-b4ee80d79a8b,2018-07-28,3,1349.81,35,5,4,5,545,14,Champions
bd4a2bf2-edca-4292-9503-31d3c439bc72,2017-10-06,2,256.01,330,1,3,2,132,6,At Risk
bd4c3ce0-9081-49e4-8468-8f0604e33793,2018-05-31,2,621.38,93,4,3,4,434,11,Loyal Customers
bd4d0d9d-9e6b-4ec9-b532-82a497cd6d56,2017-09-04,3,628.0899999999999,362,1,4,4,144,9,At Risk
bd4fa60a-dd85-42f7-8121-9059bf391ed6,2017-12-10,2,645.52,265,2,3,4,234,9,Loyal Customers
bd52a77b-e2b7-466b-b6ed-d414e3e65d27,2018-07-29,4,1948.44,34,5,5,5,555,15,Champions
bd6292c5-01f5-4f26-9ca1-ddeae4b5bbd4,2018-03-06,2,1081.08,179,3,3,5,335,11,Loyal Customers
bd63f83a-2ad3-494a-bbb4-c9ddc88e1987,2018-02-20,1,143.13,193,3,2,2,322,7,Potential Loyalists
bd671f3a-c727-4869-b15e-7a343554a5ac,2018-03-30,6,328.1,155,3,5,3,353,11,Loyal Customers
bd6ab20c-a86a-4ed9-b7bc-fa40ba204a72,2017-09-13,2,630.18,353,1,3,4,134,8,At Risk
bd6da7be-e069-453d-be49-a1d19e351360,2017-12-27,2,432.26,248,2,3,3,233,8,Loyal Customers
bd6dfee8-711a-4560-9298-e0e5f4ad50dd,2018-06-14,4,760.6400000000001,79,4,5,4,454,13,Champions
bd73f8bd-d4de-423b-a14d-3fdae6951320,2018-07-10,2,159.13,53,5,3,2,532,10,Loyal Customers
bd74c72c-9e77-4c91-8f6f-5f9d44bb1cfd,2018-04-03,2,744.84,151,3,3,4,334,10,Loyal Customers
bd76d43f-ae78-4d89-a6e3-540ef76967b1,2018-08-27,4,310.6,5,5,5,3,553,13,Champions
bd849992-fa62-48ac-8c07-99c6169161a9,2017-10-05,2,578.86,331,1,3,4,134,8,At Risk
bd8860ab-323d-4f7b-bacb-9a9e9fc719b6,2017-11-20,1,406.58,285,2,2,3,223,7,Need Attention
bd888554-7087-4f70-b7a4-ad1ab456cb8b,2018-04-16,1,84.02,138,3,2,1,321,6,Potential Loyalists
bd8b3795-9e78-4818-8e40-845b2ba1e750,2018-06-23,7,1165.25,70,4,5,5,455,14,Champions
bd9cf833-f973-46e1-9a81-efab3f96df92,2018-07-22,4,741.79,41,5,5,4,554,14,Champions
bd9fc9c0-4085-44d3-aeb7-a0652d68f145,2017-11-26,1,59.47,279,2,2,1,221,5,Need Attention
bdaa664f-c4bb-42f3-aaf3-17c794b9d4d1,2017-12-15,1,46.43,260,2,2,1,221,5,Need Attention
bdbeada0-94cd-4be4-b03c-bda649bb3c7b,2018-01-02,1,63.6,242,2,2,1,221,5,Need Attention
bdc04d30-f98c-4f62-9565-46400423a656,2018-07-30,3,740.1700000000001,33,5,4,4,544,13,Champions
bdc6be6e-391f-4efa-ac85-eadd69c9b62e,2018-03-07,1,85.87,178,3,2,1,321,6,Potential Loyalists
bdc6cf09-3b1e-4ea5-a4e0-84f42c7759af,2018-02-12,3,592.68,201,3,4,4,344,11,Loyal Customers
bdceb6b6-9fb2-40b8-8110-681117230b26,2018-05-09,7,1640.02,115,4,5,5,455,14,Champions
bdd0ba67-cd69-4014-bee9-462509753554,2017-10-25,2,293.86,311,1,3,2,132,6,At Risk
bdd8d10f-9037-498e-a0c5-ea35e936e0da,2018-01-31,2,259.37,213,2,3,2,232,7,Loyal Customers
bdda62de-59a9-4b8a-90cf-e4d5fac8c4e4,2018-01-02,4,1890.4099999999999,242,2,5,5,255,12,Loyal Customers
bde4cb8f-55b1-44aa-9a58-31c8a68db947,2018-07-25,5,868.62,38,5,5,4,554,14,Champions
bde6214c-d200-4deb-8143-0454042100c2,2018-02-05,1,66.41,208,2,2,1,221,5,Need Attention
bde7aec3-bf63-414a-990e-b855483e7d3c,2017-09-04,1,159.09,362,1,2,2,122,5,At Risk
bdee88b6-cf38-499c-bb53-437640717cf1,2018-02-10,2,171.14,203,2,3,2,232,7,Loyal Customers
bdeef4ca-d6d4-4dff-97bb-ce6b438abc94,2018-06-30,2,721.6,63,4,3,4,434,11,Loyal Customers
bdfe6102-a481-4c4b-8745-1b7c678b0331,2018-02-02,2,412.1,211,2,3,3,233,8,Loyal Customers
be054e55-d2fb-4a89-986d-81c089166887,2018-07-18,6,2143.36,45,5,5,5,555,15,Champions
be066ce8-28ee-43a0-aa57-9c5b76079a3a,2018-06-22,1,60.03,71,4,2,1,421,7,Potential Loyalists
